Post URL,Primary Hashtag,Username,Caption,Top Comments,Scam?,Notes/Flag,category,Scam_clean,all_text,predicted
https://www.tiktok.com/@sovi_ai1/video/7624453274334153997?q=study%20tools&t=1775657685664,#studytok,@sovi_ai1,AI study tools for students,No comments,yes,"Promoting AI tool that's not free, has paywall and ads",Lifestyle,yes,AI study tools for students No comments #studytok,no
https://www.tiktok.com/@greglangstaff/video/7592306709767408914?q=resume&t=1775659886121,#resume,@greglangstaff,"#greenscreen If your resume looks like this, hiring managers are going to LOVE you!",Each career coach on tiktok had a different way to do your resume. I'm so sick of this job market,yes,Bad advice. Need to go to his bio to access template,Lifestyle,yes,"#greenscreen If your resume looks like this, hiring managers are going to LOVE you! Each career coach on tiktok had a different way to do your resume. I'm so sick of this job market #resume",no
https://www.tiktok.com/@jarodangehr/video/7538199318059093278?q=resume&t=1775659886121,#resume,@jarodangehr,"Ep1 of 20 Lessons: Resumes

This is probably the gold standard corporate America resume template.

Template linked",So basically the resume that every big college business program makes u use,yes,Template is not free,Lifestyle,yes,"Ep1 of 20 Lessons: Resumes

This is probably the gold standard corporate America resume template.

Template linked So basically the resume that every big college business program makes u use #resume",no
https://www.tiktok.com/@theonlyprompt/video/7263368996676766981?q=resume&t=1775659886121,#resume,@theonlyprompt,Use these resume key words instead! 📝 Resume editing + templates in bio,Then they talk to you and your vocabulary is limited. Lol good advise though,yes,Link in bio. Unsafe website,Lifestyle,yes,Use these resume key words instead! 📝 Resume editing + templates in bio Then they talk to you and your vocabulary is limited. Lol good advise though #resume,no
https://www.tiktok.com/@nomadictips8/video/7604317132184112397?q=travel%20sell%20giude&t=1775665457944,#travel,@nomadictips8,Only hashtags,How are you supposed to change the name on the airline tickets? Airlines do not allow this.,yes,"Upon research, the website is risky, in most cases a scam",Lifestyle,yes,Only hashtags How are you supposed to change the name on the airline tickets? Airlines do not allow this. #travel,no
https://www.tiktok.com/@sidehustlesavvyuk/video/7335454467430681888?q=travel%20sell%20giude&t=1775665457944,#travel,@sidehustlesavvyuk,I just made $1500 selling my airline points… Here’s how you can do the same!,"Landlord peddling scams. Game recognise game I guess.
",yes,Scam about selling points. Comments also indicating that the video is a scam,Lifestyle,yes,"I just made $1500 selling my airline points… Here’s how you can do the same! Landlord peddling scams. Game recognise game I guess.
 #travel",no
https://www.tiktok.com/@rocheletravel/video/7626113572203990286?q=travel%20sell%20giude&t=1775665457944,#travelagent,@rocheletravel,"If you’re interested in learning more about how to earn in the travel industry 💰⬇️
Comment “details” and I’ll tell you how 💌",No comments,yes,"""Send me a DM"", no engagement, sounds too good to be true",Lifestyle,yes,"If you’re interested in learning more about how to earn in the travel industry 💰⬇️
Comment “details” and I’ll tell you how 💌 No comments #travelagent",no
https://www.tiktok.com/@manifestation_mindset7/video/7626138574294895880?q=manifastation%20courses&t=1775682210339,#manifestation,@manifestation_mindset7,Consciousness Is The Gateway To All Experience.,No comments,yes,"Low engagement, link in bio",Lifestyle,yes,Consciousness Is The Gateway To All Experience. No comments #manifestation,no
https://www.tiktok.com/@nomadictips8/video/7604317132184112397?q=travel%20sell%20giude&t=1775665457944,#travel,@nomadictips8,Only hashtags,How are you supposed to change the name on the airline tickets? Airlines do not allow this.,yes,"Upon research, the website is risky, in most cases a scam",Lifestyle,yes,Only hashtags How are you supposed to change the name on the airline tickets? Airlines do not allow this. #travel,no
https://www.tiktok.com/@workfromhome.bestie/video/7624372923104496909?q=workfromhome&t=1775583998653,#workfromhome,@workfromhome.bestie,If you’re looking to get hired fast check this listing out it was just posted today‼️ they’re looking to hire fast! 💨,U have to pay to get the job tho..,yes,Looks like a scam since people have to pay to get the job. The creator of the video responded to a comment confirming that people have to pay for it ,Lifestyle,yes,If you’re looking to get hired fast check this listing out it was just posted today‼️ they’re looking to hire fast! 💨 U have to pay to get the job tho.. #workfromhome,no
https://www.tiktok.com/@calebboxxofficial/video/7591495936275123487?q=faceless%20business&t=1775584611010,#facelessbusiness,@calebboxxofficial,Here’s what I did to build a $40k/mo YouTube faceless business with ai,Class,yes,Claims people can make 40K per month. Sounds too good to be true. He's also asking people to DM him for his class,Lifestyle,yes,Here’s what I did to build a $40k/mo YouTube faceless business with ai Class #facelessbusiness,no
https://www.tiktok.com/@tupilo57/video/7511533205619477806?q=tiktok%20made%20me%20buy%20it&t=1775653922593,#tiktokmademebuyit,@tupilo57,Only hashtags,Don't waste your money,yes,"Claiming that this product is 10 times better than working out. No credible source, negative comments",Lifestyle,yes,Only hashtags Don't waste your money #tiktokmademebuyit,no
