Post URL,Primary Hashtag,Username,Caption,Top Comments,Scam?,Notes/Flag,category,Scam_clean,all_text,predicted
https://www.tiktok.com/t/ZP8bGLc7Y/,#skincare,@jc.dombrowski,Yeah this is another #skincare scam i see everywhere! #skincaretips #Science #hydrafacial #beauty,"1) ""I love hydrafacial but it's def not worth $200+ a treatment. The boosters tho are MAGIC. My skin glows for at least a week."" (152 likes)
2) ""If hydrafacials were $50 I would be on board... for the price point better off saving your money for different procedures or better products""
3) ""Hydrafacial is the only thing that clears my acne. Those boosters are crazy too. Yall just haven't had one."" (60 likes)",No,"Cornell Marine Bio & Entomology background. Calling out HydraFacial as overpriced. No product links. ""Cosmetic Scientist Reacts"" series  debunking framing. Comments show organic pushback and discussion.",Health,no,"Yeah this is another #skincare scam i see everywhere! #skincaretips #Science #hydrafacial #beauty 1) ""I love hydrafacial but it's def not worth $200+ a treatment. The boosters tho are MAGIC. My skin glows for at least a week."" (152 likes)
2) ""If hydrafacials were $50 I would be on board... for the price point better off saving your money for different procedures or better products""
3) ""Hydrafacial is the only thing that clears my acne. Those boosters are crazy too. Yall just haven't had one."" (60 likes) #skincare",yes
https://www.tiktok.com/t/ZP8bGdTyR/,#peelshot,@dermarkologist,"The shop sellers are MAD at me for calling out the peel shot scam. Yes, the Dr. Melaxin will ball up on itself, even on clean skin or gloves. This gloves demo was inspired by @James Welsh  who I saw it from first. Have you tried this product? What are your thoughts? Let me know  #peelshot #drmelaxin #dermatologist #skincareproducts","1) ""I have a feeling that the DR MELAXIN BRAND is a scam as a whole. I feel most TikTok shop products are just poor leveled products."" (14 likes)
2) ""Thank u im broke and gullible"" (36 likes)
3) ""This stuff is genuinely great for exfoliating... Does it extract deep pores? No. Does it remove surface level oils and dead skin cells? Yes and very well at that."" (13 likes)",No,"MD dermatologist, verified. Disclaims content is not medical advice. Calling out a TikTok Shop product (Dr. Melaxin peel shot) by name  consumer-protective. Not selling anything. Credits another creator transparently.",Health,no,"The shop sellers are MAD at me for calling out the peel shot scam. Yes, the Dr. Melaxin will ball up on itself, even on clean skin or gloves. This gloves demo was inspired by @James Welsh  who I saw it from first. Have you tried this product? What are your thoughts? Let me know  #peelshot #drmelaxin #dermatologist #skincareproducts 1) ""I have a feeling that the DR MELAXIN BRAND is a scam as a whole. I feel most TikTok shop products are just poor leveled products."" (14 likes)
2) ""Thank u im broke and gullible"" (36 likes)
3) ""This stuff is genuinely great for exfoliating... Does it extract deep pores? No. Does it remove surface level oils and dead skin cells? Yes and very well at that."" (13 likes) #peelshot",yes
https://www.tiktok.com/t/ZP8bGMmUu/,#immunesupport,@thewellnesspharm,"Annoying cough that won't go away? Feel like you just got hit by a bus? Or just trying to not get sick in the first place??? Make this immune tea! (It's only 3 ingredients and so powerful) Recipe: 1-2 tsp whole cloves, cinnamon stick, handful of chopped ginger. Boil in water & let it simmer for 10-15 min. Benefits: Slows viral replication, Breaks up mucus + calms cough, Reduces inflammation. Drink 1-2 cups daily when sick (not daily forever). #immunesupport #herbalremedies","1) ""So is this why ph is helps a lot when you're sick? "" (65 likes)
2) Dr. Sue Ojageer, PharmD: ""Omg !!!!! Yes!!!!!! ..... i also add star anise and it works wonders!!!"" (81 likes)
3) ""Cloves are so good "" (6 likes)
4) ""Thankyou what it u have no cloves"" (2 likes)",No,"Pharmacist credential. DIY tea with common kitchen ingredients (cloves, cinnamon, ginger). A PharmD validates the recipe in comments. ""STRONGER THAN DAYQUIL"" is an overclaim but ginger and cloves do have anti-inflammatory properties. Pinned videos warn against viral supplements.",Health,no,"Annoying cough that won't go away? Feel like you just got hit by a bus? Or just trying to not get sick in the first place??? Make this immune tea! (It's only 3 ingredients and so powerful) Recipe: 1-2 tsp whole cloves, cinnamon stick, handful of chopped ginger. Boil in water & let it simmer for 10-15 min. Benefits: Slows viral replication, Breaks up mucus + calms cough, Reduces inflammation. Drink 1-2 cups daily when sick (not daily forever). #immunesupport #herbalremedies 1) ""So is this why ph is helps a lot when you're sick? "" (65 likes)
2) Dr. Sue Ojageer, PharmD: ""Omg !!!!! Yes!!!!!! ..... i also add star anise and it works wonders!!!"" (81 likes)
3) ""Cloves are so good "" (6 likes)
4) ""Thankyou what it u have no cloves"" (2 likes) #immunesupport",yes
https://www.tiktok.com/t/ZP8bGJ6e5/,#abworkout,@kalistarner,My favorite ab workout when all I wanna do is stay home,"1) ""That's the only an machine that I've seen that actually looks like it works. Besides an ab wheel of course."" (301 likes)
2) ""what does the outside temp have to do with an indoor workout?"" (87 likes)
3) ""Mine absolutely humbled me "" (5 likes)
4) ""Can you fold it? I want to see if I can put it under my bed lol""",No,"UGC fashion & fitness affiliate for a home ab trainer via TikTok Shop (82% off). Product review, no health claims or pseudoscience. Comments ask genuine product questions (storage, how it works). Not making unsupported health claims.",Health,no,"My favorite ab workout when all I wanna do is stay home 1) ""That's the only an machine that I've seen that actually looks like it works. Besides an ab wheel of course."" (301 likes)
2) ""what does the outside temp have to do with an indoor workout?"" (87 likes)
3) ""Mine absolutely humbled me "" (5 likes)
4) ""Can you fold it? I want to see if I can put it under my bed lol"" #abworkout",yes
https://www.tiktok.com/t/ZP8bGFKcr/,#antiinflammatorydiet,@arlenelean,Ask chat GPT to create an anti inflammatory diet based on your profile (height/weight). On the weekends I'll be more flexible but still anti inflammatory focused... It's extremely sustainable! I'm also more mindful of my workout schedule... Every body is different! #antiinflammatorydiet #wellness #health #cleaneating #cleanse,"1) ""i lost over 40 pounds being anti inflammatory"" (39 likes)
2) ""Rice and yogurt?  those can't possibly be anti inflammatory"" (163 likes)  Creator: ""Umm a simple search will teach you that rice is neutral and yogurt is anti inflammatory health police.""
3) ""And drink dandelion root and leaf tea and hour before bed """,No,"Shares personal anti-inflammatory diet experience, not selling anything. Says ""Every body is different!""  responsible caveat. Advice is general lifestyle (balanced eating, walking, Pilates). No supplements, no product funnel. Has monetization links but this post isn't using them.",Health,no,"Ask chat GPT to create an anti inflammatory diet based on your profile (height/weight). On the weekends I'll be more flexible but still anti inflammatory focused... It's extremely sustainable! I'm also more mindful of my workout schedule... Every body is different! #antiinflammatorydiet #wellness #health #cleaneating #cleanse 1) ""i lost over 40 pounds being anti inflammatory"" (39 likes)
2) ""Rice and yogurt?  those can't possibly be anti inflammatory"" (163 likes)  Creator: ""Umm a simple search will teach you that rice is neutral and yogurt is anti inflammatory health police.""
3) ""And drink dandelion root and leaf tea and hour before bed "" #antiinflammatorydiet",yes
https://www.tiktok.com/t/ZTkFwQKfa/,#applecidervinegar,@jacqueline_bazzell,Apple cider vinegar gummies are not for the weak #applecidervinegar,No they actually taste so bad but it has helped my gut health and made me feel skinnier soo (484 likes) | Am I the only one who actually likes the taste  (250 likes) | Results? | I like the taste,No,"Small account (414 followers). Honest, self-aware review of ACV gummies  admits they taste terrible and jokes ""these better make me skinny."" No sales pitch, no affiliate link. Actually a negative review.",Health,no,Apple cider vinegar gummies are not for the weak #applecidervinegar No they actually taste so bad but it has helped my gut health and made me feel skinnier soo (484 likes) | Am I the only one who actually likes the taste  (250 likes) | Results? | I like the taste #applecidervinegar,yes
https://www.tiktok.com/t/ZTkFwcJ6p/,#cheekybonsai,@cheekybonsai,gamer charger for my gut health with Cheeky Bonsai Balanced Babe probiotic gummies   #cheekybonsai #byebyeuti #balancedbabe #urinaryhealth #probiotics #womenshealth,does it shrink waist and stomach? (13 likes) | Do they help with bloating?? Creator: yes! They help regulate digestion  | I just bought the bye bye uti powder today! Praying it helps!!!!,No,"Verified brand account (IXXA, INC.) selling probiotics for vaginal/urinary health. Legitimate product category. A commenter asks about ""gummies that make you skinny"" and the creator only says ""Everyday"" without correcting the misconception  misleading by omission but not actively claiming weight loss.",Health,no,gamer charger for my gut health with Cheeky Bonsai Balanced Babe probiotic gummies   #cheekybonsai #byebyeuti #balancedbabe #urinaryhealth #probiotics #womenshealth does it shrink waist and stomach? (13 likes) | Do they help with bloating?? Creator: yes! They help regulate digestion  | I just bought the bye bye uti powder today! Praying it helps!!!! #cheekybonsai,yes
https://www.tiktok.com/t/ZTkFw7VaD/,#transformation,@amyinhalf,I trust @JoinFridays for all things GLP. Highly recommend if you've been thinking about a GLP or switching providerrrs. Code: AMYINHALF #transformation #fridayspartner #transformationchallenge,"And bone loss , liver problems , hair loss , and ed (1,996 likes) | The legs look crazy (450 likes) | Yeah no there is definitely side effects. This ad weird (3,679 likes)",No,"Sponsored ad for JoinFridays, a GLP-1 telehealth provider  a legitimate prescription medication service. The concern here is the caption dismissively frames ""people say ozempic has side effects"" while top comment (3,679 likes) calls out that the ad is weird and side effects are real. Not outright fraud but ethically questionable ad framing.",Health,no,"I trust @JoinFridays for all things GLP. Highly recommend if you've been thinking about a GLP or switching providerrrs. Code: AMYINHALF #transformation #fridayspartner #transformationchallenge And bone loss , liver problems , hair loss , and ed (1,996 likes) | The legs look crazy (450 likes) | Yeah no there is definitely side effects. This ad weird (3,679 likes) #transformation",yes
https://www.tiktok.com/t/ZTkFKCfK9/,#fyp,@tobi_ojora,Part 1 | My favourite debloating / detoxing / metabolism boosting hack  Leave the fruits to properly infused overnight and then drink! #fyp #detoxwater,Am I the only one who gets bloated after drinking water? (688 likes)  Creator: You might be drinking too quickly (swallowing too much water) or sodium intake too high (99 likes) | Can i do IT whitout chia seeds cuz we dont have these (32 likes) | will we even loose weight within 1 week?,No,"DIY infused water recipe (cucumber, lemon, chia seeds). Uses ""detox"" and ""metabolism boosting"" buzzwords but framed as a personal favorite hack, not a medical claim. Not selling anything. Gives practical hydration advice. Trendy wellness language without extreme claims.",Health,no,Part 1 | My favourite debloating / detoxing / metabolism boosting hack  Leave the fruits to properly infused overnight and then drink! #fyp #detoxwater Am I the only one who gets bloated after drinking water? (688 likes)  Creator: You might be drinking too quickly (swallowing too much water) or sodium intake too high (99 likes) | Can i do IT whitout chia seeds cuz we dont have these (32 likes) | will we even loose weight within 1 week? #fyp,yes
https://www.tiktok.com/t/ZTkFKkcvU/,#health,@mandanazarghami,"one of my favorite morning wellness supplements to include is sea moss gel. this is great for your gut health, skin health and digestive health. 1-2tbsps on empty stomach before breakfast #health #wellness #guthealth #skinhealth #womenshealth",True sea moss is the bestttt taking one! (4 likes) | Where do I find sea moss? | Where do you get this specific brand? (6 likes)  Reply: From Sprouts :) (11 likes) | Is it good to eat on an empty stomach when...,No,"Recommends sea moss gel for gut and skin health  moderate claims, no extreme language. When asked where to buy, says ""From Sprouts"" (grocery store), not an affiliate link. No product being sold. 467K followers. Reasonable wellness content.",Health,no,"one of my favorite morning wellness supplements to include is sea moss gel. this is great for your gut health, skin health and digestive health. 1-2tbsps on empty stomach before breakfast #health #wellness #guthealth #skinhealth #womenshealth True sea moss is the bestttt taking one! (4 likes) | Where do I find sea moss? | Where do you get this specific brand? (6 likes)  Reply: From Sprouts :) (11 likes) | Is it good to eat on an empty stomach when... #health",yes
https://www.tiktok.com/t/ZTkFEeeK1/,#nutrition,@nutritionbabe,"Get the Daily Ontra (link in bio) for your daily dose of exactly what you need to hear  no fluff, no guesswork. Promotes The Daily Ontra subscription program (Optimized Nutrition, Thoughts, Results & Actions).","Been doing this for a while but actually didn't realize how effective it is (53 likes) | I love eating the same meals it makes it so much easier to remember (55 likes) | Love the tips! (1 like) | Wow you look amazing, food noise was my biggest problem (5 likes)",No,"MS, RD  licensed nutrition professional. Verified account, 2M followers. Clickbait title (""Lazy Ways to Lose Weight For Free"") but actual content is a structured nutrition coaching subscription, not a supplement or pseudoscience product. No detox language, no unrealistic timelines.",Health,no,"Get the Daily Ontra (link in bio) for your daily dose of exactly what you need to hear  no fluff, no guesswork. Promotes The Daily Ontra subscription program (Optimized Nutrition, Thoughts, Results & Actions). Been doing this for a while but actually didn't realize how effective it is (53 likes) | I love eating the same meals it makes it so much easier to remember (55 likes) | Love the tips! (1 like) | Wow you look amazing, food noise was my biggest problem (5 likes) #nutrition",yes
https://www.tiktok.com/t/ZTkFEJTcg/,#nutrition,@drjohnnyhadac,"Best weight loss tips  The best diet for weight loss isn't about restriction, it's about foundation. Start with protein, fiber, water, and real food. Cut down on processed foods, refined carbs, added sugars, and seed oils. #nutrition #food #weightlosscookbook #protein #doctor","I've been doing this 6 weeks and I'm down 22lbs (2,737 likes) | I like protein and fiber meals (70 likes) | High protein, low carbs (494 likes) | I was told by Doctors that too much protein ruins your kidneys (178 likes)",No,"Evidence-based nutrition advice: protein thermic effect, fiber, cutting processed foods  all backed by research. No supplements, no pseudoscience. Sells a cookbook (not a supplement). Handle and bio suggest legitimate medical training in progress.",Health,no,"Best weight loss tips  The best diet for weight loss isn't about restriction, it's about foundation. Start with protein, fiber, water, and real food. Cut down on processed foods, refined carbs, added sugars, and seed oils. #nutrition #food #weightlosscookbook #protein #doctor I've been doing this 6 weeks and I'm down 22lbs (2,737 likes) | I like protein and fiber meals (70 likes) | High protein, low carbs (494 likes) | I was told by Doctors that too much protein ruins your kidneys (178 likes) #nutrition",yes
https://www.tiktok.com/t/ZTkFKvjt7/,#fyp,@fiberchina,"Fiber is essential for weight loss and health because it keeps you full longer, reduces calorie absorption, and stabilizes blood sugar to prevent cravings. It also supports digestion, promotes gut health, lowers cholesterol, and reduces the risk of heart disease! #fyp #weightloss #fiber #healthy",benefiber powder made me lose 10 pounds (201 likes) | Are you tracking your fiber intake? If so how much a day? (3 likes) | Spinach and banana smoothies with a bit of water! Does magic for me!! Constantly releasing (114 likes),No,"No credentials, but all claims are scientifically accurate: fiber satiety, blood sugar stabilization, cholesterol reduction, gut health are all established nutrition science. Sells food recipes, not supplements. Slightly clickbait-y framing but content is factually sound.",Health,no,"Fiber is essential for weight loss and health because it keeps you full longer, reduces calorie absorption, and stabilizes blood sugar to prevent cravings. It also supports digestion, promotes gut health, lowers cholesterol, and reduces the risk of heart disease! #fyp #weightloss #fiber #healthy benefiber powder made me lose 10 pounds (201 likes) | Are you tracking your fiber intake? If so how much a day? (3 likes) | Spinach and banana smoothies with a bit of water! Does magic for me!! Constantly releasing (114 likes) #fyp",yes
https://www.tiktok.com/t/ZTkFK3rP7/,#guthealth,@mariannas_pantry,5 realistic gut health tips that arent from an influencer getting paid thousands of dollars to tell you Bloom Greens powder healed their gut and cured their bloating. #guthealth #guthealthtiktok #guttok #digestion #stomachproblems,"1. Fiber intake 2. Prebiotic foods 3. Drink water 4. Daily movement 5. Keep stress low 6. Prioritize Sleep (9,043 likes) | Mangos are a really good source of fiber as well (402 likes) | Every time I try to increase fiber I blow up like a balloon (776 likes)",No,"MS Nutrition + CSCS. Explicitly calls out Bloom Greens powder by name as a scam. Tips are all evidence-based. No products, no supplements, no TikTok Shop. One of the strongest not-scam examples in the dataset  good anchor for the negative class.",Health,no,"5 realistic gut health tips that arent from an influencer getting paid thousands of dollars to tell you Bloom Greens powder healed their gut and cured their bloating. #guthealth #guthealthtiktok #guttok #digestion #stomachproblems 1. Fiber intake 2. Prebiotic foods 3. Drink water 4. Daily movement 5. Keep stress low 6. Prioritize Sleep (9,043 likes) | Mangos are a really good source of fiber as well (402 likes) | Every time I try to increase fiber I blow up like a balloon (776 likes) #guthealth",yes
https://www.tiktok.com/t/ZTkFEf9KD/,#wellnesstips,@rebeccaaleigh,"wellness, simplified. coming from a wellness girlie whos tried and done everything for almost 10 years now  #wellnesstips #deinfluencing","please make more of these! (1 like) | these things are BONUSES but dont feel the pressure that you neeed any of them! (21 likes, Creator) | i PREACH to my friends not to take supplements and vitamins without blood tests (8 likes) | Ahhh doing the lords work (2 likes)",No,"Explicit de-influencing content (#deinfluencing). Creator's own comment says supplements are ""bonuses"" not necessities. No products, no TikTok Shop, no supplement recommendations. Active pushback against supplement culture. Comment section encourages blood tests before supplementing. Strong not-scam example.",Health,no,"wellness, simplified. coming from a wellness girlie whos tried and done everything for almost 10 years now  #wellnesstips #deinfluencing please make more of these! (1 like) | these things are BONUSES but dont feel the pressure that you neeed any of them! (21 likes, Creator) | i PREACH to my friends not to take supplements and vitamins without blood tests (8 likes) | Ahhh doing the lords work (2 likes) #wellnesstips",yes
https://www.tiktok.com/t/ZP8bn5NXb/,#cortisolweightloss,@tiacatalina,"Part 1 | Replying to @theushasthat im always gonna put y'all on, promise  5 ways to lower your cortisol level coming right up! #cortisollevels #cortisol #cortisolbelly #cortisolimbalance #cortisolcontrol #weightloss #acnetreatment #wellness #wellnesstips","adrienne agana: i did my thesis on the importance of the circadian rhythm for our hormones!! thank you so much for adding morning walks and especially BLUE LIGHT!! (188 likes) | Mylittlefarm: I never understand the ""sunlight in the morning"" like I live Ireland we see the sun like 5 times a year  (378 likes) | Tia (Creator): no sun? No problem! Sun lamp is literally the best thing to happen to me when in london and boston winters. 10000/10 fr. (reply)",No,"No credentials, but the actual content is lifestyle tips only: morning walks, sunlight exposure, reducing blue light  no product sold, no affiliate links. Comment section includes a viewer who wrote a thesis on circadian rhythms validating the tips. Informational and not selling anything.",Health,no,"Part 1 | Replying to @theushasthat im always gonna put y'all on, promise  5 ways to lower your cortisol level coming right up! #cortisollevels #cortisol #cortisolbelly #cortisolimbalance #cortisolcontrol #weightloss #acnetreatment #wellness #wellnesstips adrienne agana: i did my thesis on the importance of the circadian rhythm for our hormones!! thank you so much for adding morning walks and especially BLUE LIGHT!! (188 likes) | Mylittlefarm: I never understand the ""sunlight in the morning"" like I live Ireland we see the sun like 5 times a year  (378 likes) | Tia (Creator): no sun? No problem! Sun lamp is literally the best thing to happen to me when in london and boston winters. 10000/10 fr. (reply) #cortisolweightloss",yes
https://www.tiktok.com/t/ZTksXKHNT/,#guthealth,@drsarubala,"4 things to try if you're constantly bloated — replying to @nkdot44 ""I look 6 months after a damn cup of coffee""","momma boss: What do you mean by ""bitters""? (10 likes) | CB: bitters were so hard for me to take! (6 likes) | Liz Markey: Bitters made me feel worse. Felt more acid and nausea (1 like)",No,"ND (Naturopathic Doctor), disclosed in bio. Recommends bitters for bloating, a plausible herbal remedy. Responds helpfully to adverse comments (suggests alternatives). No product link in this video. Monetization exists but not activated here. Credential is real but non-MD scope.",Health,no,"4 things to try if you're constantly bloated — replying to @nkdot44 ""I look 6 months after a damn cup of coffee"" momma boss: What do you mean by ""bitters""? (10 likes) | CB: bitters were so hard for me to take! (6 likes) | Liz Markey: Bitters made me feel worse. Felt more acid and nausea (1 like) #guthealth",yes
https://www.tiktok.com/t/ZTks4LjeT/,#cortisol,@graceful.wellness,Why fat accumulates around your stomach and is so hard to lose when you're stressed,Autumn_ss: I think it's so interesting the impact stress and emotion/mental loads impact our bodies! I tend to drop weight when stressed though completely unintentionally (121 likes) | Erin: This was so easy to understand! Slayed (178 likes) | user8341970805330: How can I stabilize my cortisol high in the am (0 likes),No,"Self-described 'Holistic Nutritionist.' No licensed dietitian credential. This video explains cortisol-belly fat mechanism without pushing a product. Creator responds conversationally, engages with a challenging comment. Monetization present elsewhere but not activated here.",Health,no,Why fat accumulates around your stomach and is so hard to lose when you're stressed Autumn_ss: I think it's so interesting the impact stress and emotion/mental loads impact our bodies! I tend to drop weight when stressed though completely unintentionally (121 likes) | Erin: This was so easy to understand! Slayed (178 likes) | user8341970805330: How can I stabilize my cortisol high in the am (0 likes) #cortisol,yes
https://www.tiktok.com/t/ZTks4MkFT/,#naturopathicdoctor,@drbisleen,3 of the Best Ways to Lower Cortisol in Women — activates the vagus nerve,"Dr. Bisleen Attli, ND (Creator): ***For the last tip I forgot to say ""DON'T"" before it aha 😂 | kalkidan: 🥰🥰🥰 (first comment)",No,ND + CBT-Certified. Most robust credential set in non-scam tier. Bio transparent: '1000+ patients supported.' Focuses on vagus nerve/nervous system regulation. Self-corrects error in comments immediately. No supplement push. Links to professional practice site (drbisleenattli.com). 48.6K followers.,Health,no,"3 of the Best Ways to Lower Cortisol in Women — activates the vagus nerve Dr. Bisleen Attli, ND (Creator): ***For the last tip I forgot to say ""DON'T"" before it aha 😂 | kalkidan: 🥰🥰🥰 (first comment) #naturopathicdoctor",yes
https://www.tiktok.com/t/ZTks4g6oH/,#gymgirls,@dontworryaboutmeever,"Part 5 | Gym Girl Guide — ""As someone who has lost over 30 pounds before, this is exactly the top three things that I would do.""","ellielovestheks: I am not okay with it taking a long time (3,551 likes) | 3lloelle: i just need someone to break my heart again (1,001 likes) | Feeeeee: It's take me two months to almost lose 10lbs. Super frustrating at times but still know it's better than being 10lbs heavier (0 likes)",No,No credentials. Bio: 'Gym Brat.' Gives general gym tips based on personal experience ('as someone who has lost 30 pounds'). Not prescriptive. No supplement push or paid funnel activated in this video. Personal narrative framing.,Health,no,"Part 5 | Gym Girl Guide — ""As someone who has lost over 30 pounds before, this is exactly the top three things that I would do."" ellielovestheks: I am not okay with it taking a long time (3,551 likes) | 3lloelle: i just need someone to break my heart again (1,001 likes) | Feeeeee: It's take me two months to almost lose 10lbs. Super frustrating at times but still know it's better than being 10lbs heavier (0 likes) #gymgirls",yes
https://www.tiktok.com/t/ZP8peT76B/,#intuitiveeating,@eliseseats,"Elise's guide to eating intuitively — honoring your hunger. i am not a professional at all & am still learning, but these are just some things i have learned in my journey. a lot of the principals come from the book 'intuitive eating' linked in my amazon bio.",Nik: NORMALIZE EMOTIONAL HUNGER! You are not BAD. It is HUMAN. Let's all give ourselves grace (97 likes) | Pepper15: too often people equate intuitive eating with hunger/fullness but its so much more (26 likes) | Vicky Conroy: Big planner over here... no one wants me hangry (16 likes),No,"TikTok verified. Explicitly disclaims in caption 'i am not a professional at all & am still learning.' Cites published book (Intuitive Eating by Tribole & Resch) as source. No product pitch, no health claims, no supplement funnel. 468.7K followers, 51.6M likes. Responsible framing despite large following.",Health,no,"Elise's guide to eating intuitively — honoring your hunger. i am not a professional at all & am still learning, but these are just some things i have learned in my journey. a lot of the principals come from the book 'intuitive eating' linked in my amazon bio. Nik: NORMALIZE EMOTIONAL HUNGER! You are not BAD. It is HUMAN. Let's all give ourselves grace (97 likes) | Pepper15: too often people equate intuitive eating with hunger/fullness but its so much more (26 likes) | Vicky Conroy: Big planner over here... no one wants me hangry (16 likes) #intuitiveeating",yes
https://www.tiktok.com/t/ZP8pepVrd/,#debunk,@drcharlesmd1,"Do not trust collagen supplements — don't trust collagen, so many of these supplements (and topicals) are a waste of your money! Up next: debunking topical collagen, ""strong"" vitamin C, and hair thickening shampoos.","nyxnuit: 1. make sure it's hydrolyzed 2. make sure it's 2.5g of hydrolyzed collagen (1,674 likes) | LAi~CuRLy Tops: Pure Form Collagen has 100% hydrolyzed bovine collagen peptides (62 likes) | baileyelizabeth98: I actually have seen a huge improvement in skin mainly in the hallows of my temples from vital protein collagen (0 likes)",No,"MD, Dermatologist. Harvard+Duke trained. TikTok verified. Bio states 'This is NOT medical advice.' Directly debunks collagen, vitamin C, and hair thickening supplement claims. 1.8M followers, 25.4M likes. Comment section shows supplement marketer promoting competing brand (62 likes), showing debunker content can still be co-opted.",Health,no,"Do not trust collagen supplements — don't trust collagen, so many of these supplements (and topicals) are a waste of your money! Up next: debunking topical collagen, ""strong"" vitamin C, and hair thickening shampoos. nyxnuit: 1. make sure it's hydrolyzed 2. make sure it's 2.5g of hydrolyzed collagen (1,674 likes) | LAi~CuRLy Tops: Pure Form Collagen has 100% hydrolyzed bovine collagen peptides (62 likes) | baileyelizabeth98: I actually have seen a huge improvement in skin mainly in the hallows of my temples from vital protein collagen (0 likes) #debunk",yes
https://www.tiktok.com/@socialwithbecca/video/7597857539136441618?q=digitalproducts&t=1775583246364,#digitalmarketing,@socialwithbecca,Selling digital products for beginners🫶🏼💻🩷🤩,Congratulations on your success. Selling digital products has changed my life.,no,Promoting digital products/marketing. Claims that she has been doing this for quite some time. Doesn't look like a scam,Lifestyle,no,Selling digital products for beginners🫶🏼💻🩷🤩 Congratulations on your success. Selling digital products has changed my life. #digitalmarketing,yes
https://www.tiktok.com/@lifewithhopee/video/7056914902971108654?q=selfimprovement%20courses&t=1775654662316,#skillshare,@lifewithhopee,Try @Skillshare yourself & check out thousands of classes✨Use code LIFEWITHHOPEE or link in bio for 1 month free!,what are some topics you’ve been wanting to learn more about?,no,"Selling a course. However, the page seems fine. Has been promoting self improvement tips for quite some time",Lifestyle,no,Try @Skillshare yourself & check out thousands of classes✨Use code LIFEWITHHOPEE or link in bio for 1 month free! what are some topics you’ve been wanting to learn more about? #skillshare,yes
https://www.tiktok.com/@michael.fenech/video/7208070828125097217?q=selfimprovement%20courses&t=1775654662316,#selfimprovement,@michael.fenech,"To be successful in business, we need to be constantly learning and improving ourselves. According to studies, these 3 areas of business are the most vital skills to learn.

In this post, I showcase 3 FREE courses for you to do in order to give yourself the best chance of success in business.",Is this great to take for someone with no experience in Business Analysis,no,Sharing free courses. Spreading knowledge. Not selling anything,Lifestyle,no,"To be successful in business, we need to be constantly learning and improving ourselves. According to studies, these 3 areas of business are the most vital skills to learn.

In this post, I showcase 3 FREE courses for you to do in order to give yourself the best chance of success in business. Is this great to take for someone with no experience in Business Analysis #selfimprovement",yes
https://www.tiktok.com/@growreadsucceed/video/7276611612901936426?q=selfimprovement%20courses&t=1775654662316,#selfimprovement,@growreadsucceed,Learning from your mistakes can help produce great digital products.," I’ve made a lot of mistakes in my life, many times and many friends lost",no,"Sharing advice about life mistakes, bad decisions, etc. Doesn't sell anything",Lifestyle,no,"Learning from your mistakes can help produce great digital products.  I’ve made a lot of mistakes in my life, many times and many friends lost #selfimprovement",yes
https://www.tiktok.com/@stoic7869/video/7455270208865848608?q=selfimprovement%20courses&t=1775654662316,#motivation,@stoic7869,The Fastest Self-Improvement Course to Unlock Your Potential!,No comments,no,"Sharing harmless advice (meditation, avoiding screen time, etc) ",Lifestyle,no,The Fastest Self-Improvement Course to Unlock Your Potential! No comments #motivation,yes
https://www.tiktok.com/@1ukas.online/video/7615701304337370381?q=study%20tools&t=1775657685664,#studytok,@1ukas.online,3 websites you need right now,"Please just let the download option on
",no,Sharing free websites,Lifestyle,no,"3 websites you need right now Please just let the download option on
 #studytok",yes
https://www.tiktok.com/@workhap/video/7357746668361764142?q=career%20courses&t=1775659025345,#career,@workhap,Here are some of the best FREE courses to elevate your career!,No comments,no,"Useless video. However, doesn't look like a scam",Lifestyle,no,Here are some of the best FREE courses to elevate your career! No comments #career,yes
https://www.tiktok.com/@wfhdani/video/7608236684358044958?q=career%20courses&t=1775659025345,#career,@wfhdani,#CourseraPartner Simple but effective courses can help you feel more prepared to take on your new position! Comment below some other skills that you would’ve liked to have taken courses on to stand out.,I love these! These are the ones I am taking on coursera too :),no,"Useless video. However, doesn't look like a scam",Lifestyle,no,#CourseraPartner Simple but effective courses can help you feel more prepared to take on your new position! Comment below some other skills that you would’ve liked to have taken courses on to stand out. I love these! These are the ones I am taking on coursera too :) #career,yes
https://www.tiktok.com/@mindtrip.ai/video/7180164090638322990?q=travel%20sell%20giude&t=1775665457944,#travelplanner,@mindtrip.ai,Spilling all my secrets in today’s video! Link in bio to start your own custom travel planning business with Thatch.,"Do I need a license to do this???
",no,Travel planner. Sells the courses but doesn't look like a scam,Lifestyle,no,"Spilling all my secrets in today’s video! Link in bio to start your own custom travel planning business with Thatch. Do I need a license to do this???
 #travelplanner",yes
https://www.tiktok.com/@digitalcashqueenofficial/video/7634938029227920670?q=digitalproducts&t=1775583679810,#workfromhome,@digitalcashqueenofficial,Comment INFO!!,Where do you find swc 2.0? ,no,Shares info. Doesn't sell anything,Lifestyle,no,Comment INFO!! Where do you find swc 2.0?  #workfromhome,yes
https://www.tiktok.com/@christinamlazaro/video/7634631993828871455?q=digitalproducts&t=1775583679810,#digitalproductbusiness,@christinamlazaro,How to create digital products that will earn you the most money,Congratulations! Way to go!,no,Shares info. Doesn't sell anything,Lifestyle,no,How to create digital products that will earn you the most money Congratulations! Way to go! #digitalproductbusiness,yes
